report_date,category,initiated,initiated_pct,completed,completed_pct
2021-12-17,"Missouri, Known Jurisdiction",3236007,0.8823001591735843,2904783,0.8939559753034292
2021-12-17,"Missouri, Unknown Jurisdiction",89961,0.0245279458973404,75923,0.023365538669484865
2021-12-17,No Address Given,122981,0.03353087798491368,105607,0.0325008817126337
2021-12-17,Out-of-State,218745,0.05964101694416164,163045,0.05017760431445227
