report_date,category,initiated,initiated_pct,completed,completed_pct
2021-05-21,"Missouri, Known Jurisdiction",2091514,0.8393330968314635,1749481,0.848920580542791
2021-05-21,"Missouri, Unknown Jurisdiction",97680,0.039199382312763556,68049,0.0330201908939602
2021-05-21,No Address Given,165252,0.06631630145320233,129289,0.06273637320885274
2021-05-21,Out-of-State,137430,0.055151219402570596,114011,0.055322855354396044
