report_date,category,initiated,initiated_pct,completed,completed_pct
2021-10-16,"Missouri, Known Jurisdiction",2939253,0.8775838574298291,2644057,0.8851318463171074
2021-10-16,"Missouri, Unknown Jurisdiction",74128,0.022132676630272515,62599,0.020955814661939815
2021-10-16,No Address Given,152189,0.045439643908975605,132118,0.04422818769479009
2021-10-16,Out-of-State,183686,0.05484382203092269,148416,0.04968415132616272
