report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-05-21,29001,Adair,Missouri,8358,330.0296150049358,7481,295.3998025666338,312,12.31984205330701
2021-05-21,29003,Andrew,Missouri,4411,253.46204677354478,4010,230.42004252140435,91,5.228983508590473
2021-05-21,29005,Atchison,Missouri,2013,381.97343453510433,1865,353.8899430740038,58,11.005692599620494
2021-05-21,29007,Audrain,Missouri,6962,270.52652030308917,5885,228.6768991645619,363,14.105304060617836
2021-05-21,29009,Barry,Missouri,10549,297.2135350632519,9007,253.76834868847382,495,13.946411968557179
2021-05-21,29011,Barton,Missouri,2535,213.9240506329114,2233,188.43881856540085,128,10.80168776371308
2021-05-21,29013,Bates,Missouri,4120,251.6184194454623,3681,224.80762183950165,171,10.44338585562477
2021-05-21,29015,Benton,Missouri,6574,346.2004318289536,5763,303.49149507609667,190,10.005792827426404
2021-05-21,29017,Bollinger,Missouri,2866,233.36861819070108,2427,197.62234345737318,149,12.132562494910838
2021-05-21,29019,Boone,Missouri,84946,481.23955471206415,72374,410.01614593660594,3867,21.90748661586834
2021-05-21,29021,Buchanan,Missouri,17253,193.6885356324936,15422,173.13305491939468,502,5.635636984148367
2021-05-21,29023,Butler,Missouri,8934,209.06559333536143,7538,176.39763180680038,467,10.928322373809468
2021-05-21,29025,Caldwell,Missouri,2337,258.2605812796994,2021,223.33959553541825,159,17.571002320698422
2021-05-21,29027,Callaway,Missouri,14140,315.3434433541481,12396,276.44959857270294,598,13.336306868867084
2021-05-21,29029,Camden,Missouri,15145,335.83909881142455,13594,301.4458045059429,800,17.739932588256167
2021-05-21,29031,Cape Girardeau,Missouri,27503,351.1439660895767,24051,307.0706296920484,903,11.529033246514478
2021-05-21,29033,Carroll,Missouri,2883,326.02058125070675,2632,297.6365486825738,106,11.98688227976931
2021-05-21,29035,Carter,Missouri,1290,208.16524124576407,1071,172.82556075520415,60,9.682104243989027
2021-05-21,29037,Cass,Missouri,33463,326.3345751009343,29064,283.435080259796,2124,20.713463751438432
2021-05-21,29039,Cedar,Missouri,3307,237.2650308509112,2787,199.95695221696084,120,8.609556607834696
2021-05-21,29041,Chariton,Missouri,1985,263.0532732573549,1735,229.92313808640338,71,9.408958388550225
2021-05-21,29043,Christian,Missouri,27506,326.3838623553841,23886,283.42924948086625,1216,14.428952832987244
2021-05-21,29045,Clark,Missouri,1095,161.02941176470588,973,143.08823529411765,58,8.529411764705882
2021-05-21,29047,Clay,Missouri,38075,326.5073362318095,32782,281.11788565597317,2518,21.59278982617718
2021-05-21,29049,Clinton,Missouri,6224,303.980463980464,4961,242.2954822954823,304,14.847374847374848
2021-05-21,29051,Cole,Missouri,28886,376.4138649986969,25402,331.01381287464164,1391,18.126140213708627
2021-05-21,29053,Cooper,Missouri,5402,306.548632391329,4651,263.9314493247077,166,9.420043127908297
2021-05-21,29055,Crawford,Missouri,5218,214.90939044481055,4455,183.4843492586491,299,12.314662273476111
2021-05-21,29057,Dade,Missouri,2444,322.0026350461133,2048,269.828722002635,61,8.036890645586297
2021-05-21,29059,Dallas,Missouri,3953,239.5902781986787,3269,198.13322019516335,179,10.849142372264986
2021-05-21,29061,Daviess,Missouri,1770,213.20163815947964,1583,190.6769453143821,59,7.106721271982655
2021-05-21,29063,DeKalb,Missouri,2465,196.19547914676855,2212,176.0585800700414,96,7.640878701050621
2021-05-21,29065,Dent,Missouri,3127,201.68988648090817,2675,172.53611971104232,149,9.610423116615067
2021-05-21,29067,Douglas,Missouri,2136,159.71287572902648,1759,131.52385225063557,94,7.028562883206221
2021-05-21,29069,Dunklin,Missouri,5825,191.43551991586696,4302,141.38293676876563,167,5.4883659787038255
2021-05-21,29071,Franklin,Missouri,41038,399.27613080238564,35312,343.5654449752386,2547,24.780844708652378
2021-05-21,29073,Gasconade,Missouri,5420,367.55730367557305,4959,336.2945883629459,188,12.749220127492201
2021-05-21,29075,Gentry,Missouri,2055,308.3270817704426,1899,284.9212303075769,45,6.751687921980495
2021-05-21,29077,Greene,Missouri,99512,345.01385089571437,86397,299.54338849422214,4321,14.981156541124506
2021-05-21,29079,Grundy,Missouri,2486,247.63422651658533,2222,221.33678653252318,70,6.972806056380118
2021-05-21,29081,Harrison,Missouri,1788,209.02501753565582,1582,184.94271685761046,61,7.131166705634791
2021-05-21,29083,Henry,Missouri,6646,305.35263036985987,5815,267.1720652423616,265,12.175511141741326
2021-05-21,29085,Hickory,Missouri,2772,295.9009393680615,2293,244.76942783945347,63,6.725021349274125
2021-05-21,29087,Holt,Missouri,1285,288.375224416517,1173,263.2405745062837,51,11.44524236983842
2021-05-21,29089,Howard,Missouri,3185,314.9411648373381,2743,271.2350440027687,64,6.328488084643529
2021-05-21,29091,Howell,Missouri,7739,192.9828936212658,6040,150.6159293800808,376,9.37609096803152
2021-05-21,29093,Iron,Missouri,2571,251.54094511300264,2228,217.98258487427844,131,12.816749828783877
2021-05-21,29095,Jackson,Missouri,142976,375.3645979642897,120239,315.67160848413886,9515,24.980375375099438
2021-05-21,29097,Jasper,Missouri,15972,209.64481663297718,13675,179.4949203265692,801,10.513742682382588
2021-05-21,29099,Jefferson,Missouri,68865,308.39401348845956,54935,246.0121270745448,4570,20.46555785438554
2021-05-21,29101,Johnson,Missouri,11581,215.70526551062602,10145,188.95863212203616,556,10.355938832908045
2021-05-21,29512,Joplin,Missouri,21561,430.5913366484932,18498,369.4206458570487,1068,21.328859864597685
2021-05-21,29511,Kansas City,Missouri,190761,396.2489899608863,156800,325.70515789845393,11123,23.10470963842158
2021-05-21,29103,Knox,Missouri,1139,288.28144773475066,1066,269.805112629714,18,4.555808656036446
2021-05-21,29105,Laclede,Missouri,8447,237.89675275297827,7250,204.18509026389162,367,10.335990086461823
2021-05-21,29107,Lafayette,Missouri,10513,322.5935131486084,9227,283.13234526987634,560,17.18371229555985
2021-05-21,29109,Lawrence,Missouri,9269,243.07030655862377,7928,207.90391524401437,422,11.066530301838302
2021-05-21,29111,Lewis,Missouri,2056,205.0463747880722,1821,181.60965393437718,116,11.568764336292013
2021-05-21,29113,Lincoln,Missouri,14545,261.77492216043055,12296,221.29834602163308,1367,24.60270323776614
2021-05-21,29115,Linn,Missouri,3895,319.6290825537502,3374,276.8751025767274,139,11.406532086000329
2021-05-21,29117,Livingston,Missouri,5011,332.3825948527461,4375,290.19633855133986,119,7.893340408596445
2021-05-21,29121,Macon,Missouri,4123,270.2897600629343,3712,243.34600760456274,205,13.439097941523535
2021-05-21,29123,Madison,Missouri,2996,245.47316673494467,2547,208.68496517820566,188,15.403523146251535
2021-05-21,29125,Maries,Missouri,2257,254.05222872579918,1999,225.01125619090502,91,10.243133723547952
2021-05-21,29127,Marion,Missouri,8770,305.87332589285717,8064,281.25,249,8.684430803571429
2021-05-21,29119,McDonald,Missouri,3308,144.91610811758008,2700,118.28098304639242,155,6.790204582292899
2021-05-21,29129,Mercer,Missouri,745,203.3296943231441,674,183.95196506550218,32,8.73362445414847
2021-05-21,29131,Miller,Missouri,5570,222.364166234181,4793,191.34496387081322,237,9.46145554712763
2021-05-21,29133,Mississippi,Missouri,4326,314.66395112016295,3694,268.6936281640966,385,28.0040733197556
2021-05-21,29135,Moniteau,Missouri,3993,250.21932573004136,3569,223.64958014788823,139,8.710364707356812
2021-05-21,29137,Monroe,Missouri,2770,320.0831985209152,2450,283.1060781141669,86,9.937601109313613
2021-05-21,29139,Montgomery,Missouri,3895,337.3754872239065,3488,302.1221307925509,362,31.35556517973149
2021-05-21,29141,Morgan,Missouri,5637,279.9324626309778,4983,247.45493370412674,262,13.010875502805781
2021-05-21,29143,New Madrid,Missouri,3811,213.96889562629838,3300,185.27876031665824,93,5.221492336196732
2021-05-21,29145,Newton,Missouri,9349,182.66544225396143,8113,158.51585549324946,478,9.339403294191204
2021-05-21,29147,Nodaway,Missouri,7753,343.85949350246153,7018,311.26092163037214,417,18.49469996008338
2021-05-21,29149,Oregon,Missouri,1958,183.0077577343677,1659,155.06122067482943,104,9.720534629404616
2021-05-21,29151,Osage,Missouri,3656,268.4484910786402,3276,240.54629561641823,121,8.884646449812761
2021-05-21,29153,Ozark,Missouri,1735,187.85188393243828,1402,151.79731485491556,99,10.71892594196622
2021-05-21,29155,Pemiscot,Missouri,2950,173.21355175855794,2038,119.66414185896306,117,6.869825612119077
2021-05-21,29157,Perry,Missouri,5277,275.6189282356628,4710,246.00438733939203,259,13.527629792123681
2021-05-21,29159,Pettis,Missouri,12269,289.5612565197895,10860,256.30738004767414,405,9.558424394043096
2021-05-21,29161,Phelps,Missouri,13746,306.90571345642905,11955,266.91821652637924,807,18.01781687467905
2021-05-21,29163,Pike,Missouri,4886,264.2652387906323,4321,233.7065282059603,253,13.683811996322138
2021-05-21,29165,Platte,Missouri,15575,304.21110199617175,13281,259.4046642446971,1036,20.23516543614985
2021-05-21,29167,Polk,Missouri,8426,267.07661098608514,6947,220.1971536340296,283,8.970173381089735
2021-05-21,29169,Pulaski,Missouri,6210,118.08104048221178,5051,96.04304919092621,503,9.564374132456123
2021-05-21,29171,Putnam,Missouri,1176,244.23676012461058,1057,219.52232606438213,29,6.022845275181724
2021-05-21,29173,Ralls,Missouri,2142,209.65058236272878,1968,192.62014289908973,70,6.851326221004208
2021-05-21,29175,Randolph,Missouri,6214,249.1080376829024,4445,178.19202244938865,338,13.549809581078373
2021-05-21,29177,Ray,Missouri,5882,257.6998904709748,5211,228.30230010952903,350,15.33406352683461
2021-05-21,29179,Reynolds,Missouri,953,150.91053048297704,781,123.673792557403,55,8.709422011084719
2021-05-21,29181,Ripley,Missouri,2410,176.00233696049077,2118,154.67757248229023,112,8.17936171766596
2021-05-21,29195,Saline,Missouri,7626,330.10128993160765,6874,297.5499956713705,288,12.46645312094191
