report_date,category,initiated,initiated_pct,completed,completed_pct
2021-10-19,"Missouri, Known Jurisdiction",2944566,0.8773503867316726,2650272,0.8849729977370391
2021-10-19,"Missouri, Unknown Jurisdiction",76169,0.022694991929868367,64544,0.02155239053423175
2021-10-19,No Address Given,151138,0.04503243695330705,131151,0.04379365349149461
2021-10-19,Out-of-State,184330,0.05492218438515191,148782,0.04968095823723457
