report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2022-02-24,29001,Adair,12632,498.7956564659428,11537,455.55774925962487,23,0.9081934846989141
2022-02-24,29003,Andrew,8479,487.2148480147101,8122,466.701143481009,16,0.919381715796127
2022-02-24,29005,Atchison,2959,561.4800759013283,2814,533.965844402277,5,0.9487666034155597
2022-02-24,29007,Audrain,10948,425.41286186127843,9673,375.8694385078686,36,1.3988731299786283
2022-02-24,29009,Barry,16559,466.54269856027946,14673,413.405460231595,59,1.6622996083734822
2022-02-24,29011,Barton,4082,344.47257383966246,3770,318.1434599156118,5,0.4219409282700422
2022-02-24,29013,Bates,6746,411.99462562599246,6297,384.57310370098935,24,1.4657383657017222
2022-02-24,29015,Benton,9610,506.082468797725,8745,460.5297803991785,10,0.5266206751277055
2022-02-24,29017,Bollinger,3947,321.39076622424886,3614,294.275710447032,10,0.814265939255761
2022-02-24,29019,Boone,118436,670.9684729343115,105748,599.0878962127865,339,1.9205166699713905
2022-02-24,29021,Buchanan,34382,385.98500157169156,32244,361.9830257308366,133,1.4931070097444878
2022-02-24,29023,Butler,16150,377.9280649615052,14558,340.6734841925444,70,1.6380783001427468
2022-02-24,29025,Caldwell,3777,417.39418720300586,3549,392.19803293181565,15,1.6576417283677753
2022-02-24,29027,Callaway,23078,514.6743978590545,21577,481.199821587868,68,1.5165031222123104
2022-02-24,29029,Camden,21286,472.0152563420259,20595,456.6923895689197,73,1.618768848678375
2022-02-24,29031,Cape Girardeau,42921,547.9929523517696,38888,496.50171084214287,122,1.557632398753894
2022-02-24,29033,Carroll,4374,494.62851973312223,4302,486.4864864864865,11,1.2439217460137961
2022-02-24,29035,Carter,2013,324.83459738583184,1735,279.9741810553494,9,1.452315636598354
2022-02-24,29037,Cass,57972,565.3488326734412,52572,512.6874841528349,171,1.667609369819196
2022-02-24,29039,Cedar,5215,374.15698091548285,4894,351.126416989525,10,0.7174630506528914
2022-02-24,29041,Chariton,3376,447.38934534852905,3134,415.319374503048,10,1.3252054068380599
2022-02-24,29043,Christian,44704,530.4538712548206,41065,487.2738059922871,123,1.4595075645209137
2022-02-24,29045,Clark,2174,319.70588235294116,2008,295.29411764705884,1,0.14705882352941174
2022-02-24,29047,Clay,61704,529.1348305935016,56626,485.58908526493616,213,1.8265545007846467
2022-02-24,29049,Clinton,10442,509.98778998779005,9797,478.48595848595846,33,1.6117216117216118
2022-02-24,29051,Cole,42456,553.2447224394058,39391,513.304665102945,130,1.6940317956737034
2022-02-24,29053,Cooper,8420,477.81182612643283,7696,436.72681874929066,16,0.9079559641357394
2022-02-24,29055,Crawford,9332,384.34925864909394,8558,352.47116968698515,26,1.070840197693575
2022-02-24,29057,Dade,3592,473.2542819499341,3389,446.50856389986825,10,1.3175230566534915
2022-02-24,29059,Dallas,6546,396.7513182617128,6021,364.93120795199707,15,0.9091460088490211
