report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-05-15,29001,Adair,Missouri,8189,323.3563672260612,7367,290.89832181638695,215,8.489634748272458
2021-05-15,29003,Andrew,Missouri,4358,250.41659483997014,3968,228.00666551743953,176,10.113198873757398
2021-05-15,29005,Atchison,Missouri,1983,376.28083491461103,1837,348.57685009487665,89,16.888045540796963
2021-05-15,29007,Audrain,Missouri,6815,264.8144550223431,5648,219.46765105886925,333,12.939576452302312
2021-05-15,29009,Barry,Missouri,10346,291.4940974276618,8773,247.17549939424674,486,13.69284084185614
2021-05-15,29011,Barton,Missouri,2490,210.126582278481,2175,183.54430379746836,111,9.367088607594937
2021-05-15,29013,Bates,Missouri,4024,245.75546598265544,3562,217.54000244289728,134,8.18370587516795
2021-05-15,29015,Benton,Missouri,6515,343.0933698457002,5694,299.85781241771554,183,9.63715835483701
2021-05-15,29017,Bollinger,Missouri,2822,229.78584805797573,2375,193.38816057324323,135,10.992590179952773
2021-05-15,29019,Boone,Missouri,82708,468.5607455457043,70990,402.175452511118,7584,42.965187094581196
2021-05-15,29021,Buchanan,Missouri,16978,190.60128429655578,15320,171.98796533297408,811,9.10458484889308
2021-05-15,29023,Butler,Missouri,8739,204.5023752135352,7371,172.48964500503126,381,8.915826176491237
2021-05-15,29025,Caldwell,Missouri,2267,250.52491988064978,1929,213.17272626809591,126,13.924190518289313
2021-05-15,29027,Callaway,Missouri,13800,307.76092774308654,12051,268.75557537912573,716,15.967885816235503
2021-05-15,29029,Camden,Missouri,14831,328.87617527053396,13092,290.31399680681216,717,15.899414582224589
2021-05-15,29031,Cape Girardeau,Missouri,27062,345.51350799244165,23724,302.8956641642408,1024,13.073898166590062
2021-05-15,29033,Carroll,Missouri,2828,319.8009725206378,2571,290.7384371819518,99,11.195295714124166
2021-05-15,29035,Carter,Missouri,1278,206.22882039696628,1041,167.98450863320963,43,6.938841374858803
2021-05-15,29037,Cass,Missouri,32335,315.3342045210743,28336,276.33555031109205,1920,18.724035029548865
2021-05-15,29039,Cedar,Missouri,3258,233.749461902712,2741,196.65662218395752,86,6.170182235614866
2021-05-15,29041,Chariton,Missouri,1942,257.35489000795127,1694,224.48979591836735,73,9.673999469917838
2021-05-15,29043,Christian,Missouri,26713,316.97419163452986,23418,277.8760011865915,1295,15.366360130525067
2021-05-15,29045,Clark,Missouri,1074,157.94117647058823,936,137.6470588235294,51,7.5
2021-05-15,29047,Clay,Missouri,36439,312.47802560606453,31457,269.7555161088386,2739,23.487947312906794
2021-05-15,29049,Clinton,Missouri,6049,295.43345543345544,4826,235.70207570207572,421,20.56166056166056
2021-05-15,29051,Cole,Missouri,28253,368.16523325514726,24539,319.76804795413085,1147,14.946572843367214
2021-05-15,29053,Cooper,Missouri,5279,299.56872091703553,4524,256.7245488593803,259,14.697537169447282
2021-05-15,29055,Crawford,Missouri,5057,208.2784184514003,4310,177.5123558484349,313,12.891268533772651
2021-05-15,29057,Dade,Missouri,2418,318.57707509881425,2014,265.3491436100132,65,8.563899868247693
2021-05-15,29059,Dallas,Missouri,3888,235.6506454936663,3199,193.89053882053457,115,6.970119401175829
2021-05-15,29061,Daviess,Missouri,1735,208.98578655745604,1522,183.3293182365695,72,8.672609009877139
2021-05-15,29063,DeKalb,Missouri,2414,192.1362623368354,2168,172.55651066539318,73,5.810251512257243
2021-05-15,29065,Dent,Missouri,3065,197.69091847265221,2608,168.21465428276574,165,10.642414860681114
2021-05-15,29067,Douglas,Missouri,2094,156.57245401525347,1732,129.50500972035292,138,10.31852848811126
2021-05-15,29069,Dunklin,Missouri,5528,181.67477323517815,4215,138.52372814512947,148,4.863941106875247
2021-05-15,29071,Franklin,Missouri,39948,388.6710578803476,34278,333.50521983635105,2436,23.70087856705033
2021-05-15,29073,Gasconade,Missouri,5338,361.9964736199647,4865,329.9199782991998,193,13.088295130882951
2021-05-15,29075,Gentry,Missouri,2028,304.2760690172543,1881,282.2205551387847,52,7.801950487621906
2021-05-15,29077,Greene,Missouri,97007,336.3288712300081,84629,293.4136303908414,3795,13.157484164213724
2021-05-15,29079,Grundy,Missouri,2462,245.24355015439787,2193,218.44805259487995,45,4.482518179101504
2021-05-15,29081,Harrison,Missouri,1761,205.86859948562076,1558,182.13701192424597,60,7.01426233341127
2021-05-15,29083,Henry,Missouri,6489,298.1392143349414,5690,261.42889960946474,240,11.026878015161957
2021-05-15,29085,Hickory,Missouri,2752,293.7660119555935,2275,242.84799316823228,61,6.511528608027327
2021-05-15,29087,Holt,Missouri,1275,286.1310592459605,1165,261.4452423698384,53,11.89407540394973
2021-05-15,29089,Howard,Missouri,3143,310.78809453179076,2713,268.2685652130921,129,12.755858795609612
2021-05-15,29091,Howell,Missouri,7558,188.46940302229314,5857,146.05256595681013,305,7.6056057054511
2021-05-15,29093,Iron,Missouri,2522,246.74689365032776,2151,210.4490754329322,128,12.52323647392623
2021-05-15,29095,Jackson,Missouri,137123,359.998319764557,116680,306.32792420037856,8361,21.950700841955477
2021-05-15,29097,Jasper,Missouri,15557,204.1976216102696,13250,173.91646759247107,771,10.119969548210957
2021-05-15,29099,Jefferson,Missouri,66017,295.639985311372,52748,236.21821568996248,4468,20.00877735085221
2021-05-15,29101,Johnson,Missouri,11229,209.1489876883533,9947,185.27072584700775,515,9.592281472927416
2021-05-15,29512,Joplin,Missouri,21075,420.88550715954705,18005,359.57502047011366,877,17.514428933756715
2021-05-15,29511,Kansas City,Missouri,183488,381.1415051815785,151873,315.47078728005033,10937,22.718350203669583
2021-05-15,29103,Knox,Missouri,1127,285.2442419640597,1061,268.5396102252594,22,5.568210579600101
2021-05-15,29105,Laclede,Missouri,8274,233.02447404737094,7042,198.32709043287238,309,8.702509364350691
2021-05-15,29107,Lafayette,Missouri,10222,313.6641197950228,8928,273.95747031206844,480,14.728896253337016
2021-05-15,29109,Lawrence,Missouri,9079,238.08774552225105,7714,202.29197807673143,419,10.987858285474523
2021-05-15,29111,Lewis,Missouri,2040,203.4506831554802,1766,176.12446394734218,85,8.477111798145009
2021-05-15,29113,Lincoln,Missouri,14084,253.47803394345158,11701,210.5897809693501,1103,19.85133992045066
2021-05-15,29115,Linn,Missouri,3823,313.7206630559659,3328,273.10027900869846,160,13.129821106187428
2021-05-15,29117,Livingston,Missouri,4910,325.6832050941895,4059,269.23587158397453,272,18.04192093393473
2021-05-15,29121,Macon,Missouri,4061,266.22525239281504,3620,237.3148026747083,215,14.094663694768585
2021-05-15,29123,Madison,Missouri,2924,239.5739451044654,2486,203.68701351904957,156,12.781646866038509
2021-05-15,29125,Maries,Missouri,2218,249.66231427285007,1949,219.38316073840613,99,11.143628995947772
2021-05-15,29127,Marion,Missouri,8623,300.74637276785717,7911,275.91378348214283,282,9.835379464285714
2021-05-15,29119,McDonald,Missouri,3170,138.87063565076443,2595,113.68116703903272,178,7.7977833267621675
2021-05-15,29129,Mercer,Missouri,732,199.7816593886463,653,178.22052401746726,11,3.002183406113537
2021-05-15,29131,Miller,Missouri,5428,216.6952772565771,4662,186.1152141802068,306,12.216056529202763
2021-05-15,29133,Mississippi,Missouri,4275,310.9543206284551,3345,243.3081175443701,110,8.001163805644458
2021-05-15,29135,Moniteau,Missouri,3905,244.70485023185861,3533,221.3936583531771,132,8.271713247274095
2021-05-15,29137,Monroe,Missouri,2727,315.1143979662584,2393,276.5195285417148,85,9.822047608042523
2021-05-15,29139,Montgomery,Missouri,3823,331.1390212213079,3375,292.33434387180597,214,18.536162841056733
2021-05-15,29141,Morgan,Missouri,5550,275.61205740676365,4857,241.19779510354076,236,11.719719918557878
2021-05-15,29143,New Madrid,Missouri,3757,210.93706136657121,3249,182.41536129358263,154,8.646342148110717
2021-05-15,29145,Newton,Missouri,9118,178.15204861178955,7865,153.67030734061467,382,7.463707235106778
2021-05-15,29147,Nodaway,Missouri,7608,337.4284827249745,6890,305.5838914267974,438,19.426087727857364
2021-05-15,29149,Oregon,Missouri,1933,180.67109075614542,1618,151.22908683054493,109,10.18786802504907
2021-05-15,29151,Osage,Missouri,3595,263.9694544386519,3204,235.25956384462881,183,13.437109919964755
2021-05-15,29153,Ozark,Missouri,1717,185.90298830662624,1375,148.8739714161975,55,5.954958856647899
2021-05-15,29155,Pemiscot,Missouri,2876,168.86853385003818,1967,115.49527332511303,122,7.163407903235276
2021-05-15,29157,Perry,Missouri,5171,270.0825237647551,4561,238.2220829416066,260,13.579860022981302
2021-05-15,29159,Pettis,Missouri,12086,285.2422647565552,10651,251.37476103939017,450,10.620471548936772
2021-05-15,29161,Phelps,Missouri,13398,299.13594855879796,11586,258.67958650561525,682,15.226953046506955
2021-05-15,29163,Pike,Missouri,4836,261.5609281194224,3948,213.5323705987344,322,17.415760722591813
2021-05-15,29165,Platte,Missouri,14909,291.2027813586468,12830,250.59572639556234,942,18.399156217039728
2021-05-15,29167,Polk,Missouri,8283,262.54397920694794,6824,216.29845636945706,235,7.448730546134584
2021-05-15,29169,Pulaski,Missouri,5955,113.2323021049229,4820,91.65066266091156,311,5.913559354262135
2021-05-15,29171,Putnam,Missouri,1155,239.8753894080997,1030,213.91484942886814,14,2.9075804776739353
2021-05-15,29173,Ralls,Missouri,2111,206.61642360771262,1922,188.11784281100128,61,5.97044142116081
2021-05-15,29175,Randolph,Missouri,6020,241.33092804169172,4210,168.77129685307676,304,12.186810984165163
2021-05-15,29177,Ray,Missouri,5674,248.58707557502737,4989,218.57612267250823,374,16.3855421686747
2021-05-15,29179,Reynolds,Missouri,929,147.11005542359462,748,118.44813935075217,35,5.542359461599366
2021-05-15,29181,Ripley,Missouri,2368,172.93507631636604,2068,151.02607171547504,106,7.741181625648141
2021-05-15,29195,Saline,Missouri,7483,323.91134966669557,6752,292.26906761319367,250,10.821573889706519
2021-05-15,29197,Schuyler,Missouri,756,167.9253665037761,684,151.9324744557974,13,2.8876055086628165
2021-05-15,29199,Scotland,Missouri,914,186.60677827684768,831,169.66108615761536,33,6.737443854634544
2021-05-15,29201,Scott,Missouri,12257,316.4811898060885,10913,281.77851222598053,402,10.37981874047871
2021-05-15,29203,Shannon,Missouri,1531,185.66577734659228,1341,162.6243026922144,36,4.365753092408441
2021-05-15,29205,Shelby,Missouri,1987,327.8336908100973,1860,306.88005279656824,53,8.744431611945224
2021-05-15,29183,St. Charles,Missouri,166866,427.8779953075118,139857,358.6214854417478,13932,35.72445094042079
2021-05-15,29185,St. Clair,Missouri,2127,226.68656080144942,1791,190.87711819247573,57,6.0748161568794625
2021-05-15,29187,St. Francois,Missouri,19436,292.96674806306714,15649,235.8837538814024,997,15.028187272014712
2021-05-15,29189,St. Louis,Missouri,423159,423.7166110601552,336476,336.91938591186,27812,27.848648821849554
2021-05-15,29510,St. Louis City,Missouri,100808,323.8571928821324,79129,254.21093381051358,6751,21.688357165574914
2021-05-15,29186,Ste. Genevieve,Missouri,5513,308.4886128364389,4782,267.58435454087623,288,16.11549437636394
2021-05-15,29207,Stoddard,Missouri,7297,247.255353754405,6340,214.82786663052318,299,10.131471943616157
2021-05-15,29209,Stone,Missouri,8575,271.9890887176071,7591,240.77774605893362,302,9.579090937926221
2021-05-15,29211,Sullivan,Missouri,1728,273.54757004907395,1539,243.62830457495647,50,7.915149596327371
2021-05-15,29213,Taney,Missouri,13968,255.26315789473685,12144,221.9298245614035,571,10.434941520467836
2021-05-15,29215,Texas,Missouri,5126,199.6805734096841,3978,154.96085076545518,266,10.361886954150597
2021-05-15,29217,Vernon,Missouri,4719,228.07017543859646,4186,202.31018317142718,128,6.186264559470301
2021-05-15,29219,Warren,Missouri,10295,303.61566591954704,8556,252.32983366757105,806,23.77020172230742
2021-05-15,29221,Washington,Missouri,5185,207.97400826280534,4203,168.58529541534637,300,12.033211664193173
2021-05-15,29223,Wayne,Missouri,3116,234.1448752629997,2643,198.6023444544635,128,9.618274721971746
2021-05-15,29225,Webster,Missouri,10941,287.3010871277769,9553,250.8534215639935,478,12.551861771965758
2021-05-15,29227,Worth,Missouri,598,293.1372549019608,542,265.6862745098039,5,2.450980392156863
2021-05-15,29229,Wright,Missouri,3957,216.31225058765648,3390,185.31678784234407,220,12.026458208057727
