report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2022-01-19,29001,Adair,12455,491.8065153010859,11335,447.58144126357354,93,3.672260612043435
2022-01-19,29003,Andrew,8434,484.6290869390335,8002,459.80578061253806,61,3.5051427914727347
2022-01-19,29005,Atchison,2911,552.3719165085389,2757,523.1499051233397,20,3.795066413662239
2022-01-19,29007,Audrain,10618,412.58985816980766,9356,363.55158344666796,69,2.681173499125704
2022-01-19,29009,Barry,16318,459.7526272786183,14334,403.85428112585583,181,5.099597103654242
2022-01-19,29011,Barton,4049,341.6877637130802,3717,313.67088607594934,40,3.3755274261603376
2022-01-19,29013,Bates,6627,404.72700622938805,6166,376.5726151215341,58,3.542201050445829
2022-01-19,29015,Benton,9410,495.55005529517086,8553,450.41866343672655,29,1.527199957870346
2022-01-19,29017,Bollinger,3910,318.37798224900257,3561,289.96010096897646,39,3.1756371630974676
2022-01-19,29019,Boone,116832,661.8814265076622,103316,585.3100303090389,1145,6.486700846953517
2022-01-19,29021,Buchanan,34284,384.8848174592483,31874,357.8292693879384,310,3.480174233239032
2022-01-19,29023,Butler,15838,370.6269159665832,14188,332.0150703203613,151,3.5335689045936394
2022-01-19,29025,Caldwell,3740,413.30533760636536,3500,386.78306995248096,34,3.757321250966958
2022-01-19,29027,Callaway,22747,507.292595896521,21094,470.42818911686,232,5.173951828724354
2022-01-19,29029,Camden,21081,467.4693986162853,20298,450.10643959552954,209,4.634557388681922
2022-01-19,29031,Cape Girardeau,42225,539.1067871916654,38135,486.88779939737503,242,3.0897298401511666
2022-01-19,29033,Carroll,4322,488.7481623883297,4207,475.743525952731,45,5.088770779147349
2022-01-19,29035,Carter,1984,320.1549136679038,1706,275.2944973374213,23,3.711473293529127
2022-01-19,29037,Cass,57189,557.7129371379532,51460,501.84314719822123,632,6.163328197226503
2022-01-19,29039,Cedar,5160,370.2109341368919,4809,345.02798105897546,27,1.9371502367628068
2022-01-19,29041,Chariton,3327,440.89583885502253,3068,406.5730188179168,29,3.8430956798303737
2022-01-19,29043,Christian,44209,524.5802432512608,40388,479.2405814298428,388,4.603975081578167
2022-01-19,29045,Clark,2138,314.4117647058823,1970,289.7058823529412,8,1.176470588235294
2022-01-19,29047,Clay,60729,520.7738416814592,55228,473.60071347105384,593,5.085196333170401
2022-01-19,29049,Clinton,10379,506.91086691086696,9647,471.15995115995116,75,3.663003663003663
2022-01-19,29051,Cole,42060,548.0844409695075,38726,504.63904091738334,363,4.730258014073495
2022-01-19,29053,Cooper,8314,471.7966178640336,7534,427.53376461241635,86,4.880263307229599
2022-01-19,29055,Crawford,9230,380.1482701812191,8414,346.54036243822077,87,3.5831960461285006
2022-01-19,29057,Dade,3549,467.5889328063241,3330,438.7351778656127,15,1.976284584980237
2022-01-19,29059,Dallas,6467,391.9631492817747,5906,357.9610885508213,48,2.909267228316868
2022-01-19,29061,Daviess,3101,373.52445193929174,3047,367.01999518188387,59,7.106721271982655
2022-01-19,29063,DeKalb,3997,318.1311684177014,3811,303.3269659344158,25,1.9898121617319326
2022-01-19,29065,Dent,5498,354.6181630546956,4901,316.11197110423115,64,4.127966976264189
2022-01-19,29067,Douglas,3617,270.4501271123075,3139,234.70913713174818,14,1.0468072379243307
2022-01-19,29069,Dunklin,11060,363.48100433810964,9877,324.60233995004603,72,2.3662416195609306
2022-01-19,29071,Franklin,56899,553.594535955089,52802,513.7330829628044,561,5.458207256204941
2022-01-19,29073,Gasconade,7116,482.5715448257155,6670,452.3260545232605,42,2.8482300284823006
2022-01-19,29075,Gentry,2905,435.8589647411853,2707,406.1515378844711,21,3.150787696924231
2022-01-19,29077,Greene,158971,551.1616376993992,144734,501.80113650153066,1401,4.857347908844118
2022-01-19,29079,Grundy,3897,388.18607431019024,3719,370.4552246239665,30,2.988345452734336
2022-01-19,29081,Harrison,3058,357.4935702595277,2802,327.56605097030626,31,3.624035538929156
2022-01-19,29083,Henry,10783,495.42844015621415,9735,447.27773949000687,104,4.778313806570181
2022-01-19,29085,Hickory,4001,427.0922288642186,3645,389.09052092228865,23,2.4551665243381726
2022-01-19,29087,Holt,1948,437.1633752244165,1930,433.12387791741475,23,5.161579892280073
2022-01-19,29089,Howard,4700,464.7483437160091,4207,415.9992089389894,29,2.8675961633540985
2022-01-19,29091,Howell,16032,399.7805595730886,14273,355.91741060296243,152,3.79033464665104
2022-01-19,29093,Iron,3947,386.16573720770964,3606,352.8030525388905,28,2.739457978671363
2022-01-19,29095,Jackson,230171,604.2835502324764,208327,546.9350142688745,2516,6.605425585260135
2022-01-19,29097,Jasper,28812,378.1797180584359,25657,336.76791011471926,290,3.8064736303257813
2022-01-19,29099,Jefferson,120417,539.2562538624823,109435,490.0762196487268,1236,5.535104925168605
2022-01-19,29101,Johnson,21006,391.25332935983164,18572,345.91815828195723,201,3.743783642831865
2022-01-19,29512,Joplin,35346,705.8894014738481,31364,626.3655063607133,373,7.449124278553312
2022-01-19,29511,Kansas City,322735,670.3855493262598,279649,580.8872557470966,3742,7.772887122806216
2022-01-19,29103,Knox,1687,426.9805112629714,1603,405.72007086813466,13,3.2903062515818777
2022-01-19,29105,Laclede,14073,396.3443827977582,12724,358.35187427831136,121,3.4077787478525363
2022-01-19,29107,Lafayette,16071,493.1418576820399,14742,452.3612261806131,147,4.5107244775844615
2022-01-19,29109,Lawrence,16797,440.48461962080086,15320,401.7517635643668,151,3.959824823643564
2022-01-19,29111,Lewis,3220,321.1329410591403,2986,297.7959509324823,22,2.194075994814002
2022-01-19,29113,Lincoln,26222,471.9327610100247,23844,429.134495977539,272,4.8953440239007975
2022-01-19,29115,Linn,5647,463.40062366650255,4906,402.593139668472,27,2.2156573116691285
2022-01-19,29117,Livingston,7210,478.24356593260813,6701,444.48129477314933,39,2.5868930750862296
2022-01-19,29121,Macon,6381,418.3165071456667,5953,390.25829290677854,63,4.130064245443818
2022-01-19,29123,Madison,4968,407.0462925030725,4483,367.3084801310938,61,4.997951659156083
2022-01-19,29125,Maries,3541,398.5817199459703,3266,367.62719495722644,31,3.489419180549302
2022-01-19,29127,Marion,12393,432.23353794642856,11409,397.91434151785717,83,2.894810267857143
2022-01-19,29119,McDonald,8470,371.0518245936829,6928,303.50024094274323,73,3.197967319402462
2022-01-19,29129,Mercer,1399,381.8231441048035,1294,353.1659388646288,9,2.4563318777292578
2022-01-19,29131,Miller,9451,377.30049103756636,8918,356.02219649487006,84,3.3534272825262486
2022-01-19,29133,Mississippi,5273,383.5466977014839,4872,354.3788187372709,26,1.8911841722432354
2022-01-19,29135,Moniteau,6304,395.0369720516356,5843,366.1486401804737,60,3.759869657851861
2022-01-19,29137,Monroe,3869,447.0764964178415,3438,397.2729373700023,36,4.159926045759187
2022-01-19,29139,Montgomery,5621,486.87743611953226,5118,443.308791684712,44,3.8111736682546558
2022-01-19,29141,Morgan,7336,364.30451407856185,6696,332.5222227739981,49,2.4333316780056613
2022-01-19,29143,New Madrid,6753,379.14771770254333,6074,341.02520914041884,44,2.470383470888777
2022-01-19,29145,Newton,17249,337.01959711611727,15538,303.58922256306056,136,2.6572360837029367
2022-01-19,29147,Nodaway,11114,492.9258881447643,10331,458.19842994633433,108,4.7899942342662
2022-01-19,29149,Oregon,3419,319.5625759416768,3074,287.3165716422095,20,1.869333582577811
2022-01-19,29151,Osage,6166,452.74983478963213,5789,425.0679198179015,28,2.055951244584771
2022-01-19,29153,Ozark,3011,326.00692940666954,2652,287.13728886964054,20,2.1654395842356
2022-01-19,29155,Pemiscot,5219,306.4411954670894,4409,258.88086430626504,46,2.7009570782690386
2022-01-19,29157,Perry,8131,424.6840071033114,7626,398.3077405202131,58,3.0293533897419826
2022-01-19,29159,Pettis,19648,463.713388874466,17469,412.2867055297255,179,4.224587571688183
2022-01-19,29161,Phelps,21418,478.1977717743196,19060,425.5509165196812,206,4.5993435888276135
2022-01-19,29163,Pike,7238,391.47601276434636,6788,367.1372167234572,37,2.0011898966953328
2022-01-19,29165,Platte,25694,501.8555412320794,22912,447.5174811516075,229,4.472830969959764
2022-01-19,29167,Polk,14396,456.3060635836318,13234,419.4744682874259,146,4.627721956321912
2022-01-19,29169,Pulaski,13335,253.56049514175427,10669,202.86741077370655,232,4.4114011903177355
2022-01-19,29171,Putnam,1618,336.0332294911734,1515,314.64174454828657,NA,NA
2022-01-19,29173,Ralls,4131,404.3261231281198,3883,380.05285308799057,12,1.1745130664578642
2022-01-19,29175,Randolph,10553,423.050711565444,9175,367.8091801964322,77,3.0867909400681497
2022-01-19,29177,Ray,10752,471.06243154435924,10415,456.2979189485213,116,5.0821467688937565
2022-01-19,29179,Reynolds,1941,307.3634204275534,1758,278.38479809976246,30,4.750593824228028
2022-01-19,29181,Ripley,4059,296.42883225005477,3625,264.7338055940991,32,2.3369604907617028
2022-01-19,29195,Saline,10938,473.4655008224396,9925,429.6164834213488,111,4.804778807029694
2022-01-19,29197,Schuyler,1429,317.4144824522435,1363,302.75433140826294,14,3.109729009329187
2022-01-19,29199,Scotland,1315,268.476929358922,1275,260.31033074724377,31,6.329113924050633
2022-01-19,29201,Scott,15677,404.7871104340417,14179,366.1080843812131,138,3.5632213586717962
2022-01-19,29203,Shannon,2946,357.2641280620907,2703,327.79529468833374,30,3.638127577007034
2022-01-19,29205,Shelby,2754,454.38046526975745,2575,424.8473849199802,11,1.8148820326678765
2022-01-19,29183,St. Charles,263327,675.223406028437,239336,613.7056553457185,2415,6.192545867148736
2022-01-19,29185,St. Clair,3750,399.6589576894383,3439,366.5139081317276,35,3.730150271768091
2022-01-19,29187,St. Francois,31782,479.06303699014194,28700,432.60679509209854,320,4.823490398239427
2022-01-19,29189,St. Louis,687286,688.1916602248559,604582,605.3786783406964,6991,7.000212279359637
2022-01-19,29510,St. Louis City,192790,619.3598545328377,168513,541.3672242693713,2366,7.601044742075285
