report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-07-06,29001,Adair,Missouri,8967,354.0769990128332,8308,328.0552813425469,138,5.449160908193485
2021-07-06,29003,Andrew,Missouri,4804,276.04436016778715,4420,253.9791989886801,90,5.171522151353215
2021-07-06,29005,Atchison,Missouri,2130,404.1745730550285,1981,375.9013282732448,46,8.72865275142315
2021-07-06,29007,Audrain,Missouri,7479,290.61589275306005,6628,257.548086263843,117,4.546337672430542
2021-07-06,29009,Barry,Missouri,11556,325.58532668413494,10137,285.60561237427095,246,6.930944129828417
2021-07-06,29011,Barton,Missouri,2808,236.96202531645568,2494,210.46413502109704,97,8.185654008438817
2021-07-06,29013,Bates,Missouri,4488,274.09307438622204,4121,251.67949187736656,107,6.534750213753512
2021-07-06,29015,Benton,Missouri,7077,372.6894517878772,6367,335.29938385381007,119,6.266786034019696
2021-07-06,29017,Bollinger,Missouri,3066,249.65393697581632,2685,218.63040469017182,50,4.071329696278805
2021-07-06,29019,Boone,Missouri,91518,518.471518001303,81819,463.52434637282954,1403,7.948333002860946
2021-07-06,29021,Buchanan,Missouri,18496,207.64291167093268,16855,189.22044097175444,405,4.54667924019938
2021-07-06,29023,Butler,Missouri,9921,232.16249736737416,8679,203.09830809912714,218,5.1014438490159835
2021-07-06,29025,Caldwell,Missouri,2620,289.53475522157146,2377,262.6809592220134,76,8.398718090396729
2021-07-06,29027,Callaway,Missouri,15640,348.7957181088314,14093,314.29527207850134,355,7.9170383586083855
2021-07-06,29029,Camden,Missouri,16457,364.93258825616465,15069,334.15380521554016,299,6.6302998048607416
2021-07-06,29031,Cape Girardeau,Missouri,29557,377.3683672948266,26444,337.6232061692457,431,5.502783310351871
2021-07-06,29033,Carroll,Missouri,3091,349.5420106298767,2867,324.21124052923216,64,7.237362885898451
2021-07-06,29035,Carter,Missouri,1390,224.30208165241245,1201,193.803453283847,25,4.034210101662095
2021-07-06,29037,Cass,Missouri,37199,362.76842659593143,33856,330.1671510210451,774,7.548126621286887
2021-07-06,29039,Cedar,Missouri,3629,260.3673410819343,3264,234.17993973310374,63,4.520017219113216
2021-07-06,29041,Chariton,Missouri,2176,288.3646965279618,1932,256.0296846011132,32,4.240657301881791
2021-07-06,29043,Christian,Missouri,31158,369.71818451498075,27397,325.0904776030851,947,11.237021655295166
2021-07-06,29045,Clark,Missouri,1169,171.91176470588235,1097,161.3235294117647,3,0.44117647058823534
2021-07-06,29047,Clay,Missouri,42256,362.3609717612959,38672,331.62683405795235,930,7.9750971161019795
2021-07-06,29049,Clinton,Missouri,6958,339.8290598290598,6318,308.57142857142856,161,7.863247863247864
2021-07-06,29051,Cole,Missouri,31515,410.67240031274434,28564,372.2178785509513,660,8.600469116497262
2021-07-06,29053,Cooper,Missouri,5797,328.9637952559301,5075,287.99228237430486,95,5.390988537055953
2021-07-06,29055,Crawford,Missouri,5769,237.60296540362438,5160,212.52059308072486,84,3.459637561779242
2021-07-06,29057,Dade,Missouri,2645,348.4848484848485,2370,312.25296442687744,53,6.982872200263505
2021-07-06,29059,Dallas,Missouri,4511,273.4105097278623,3951,239.4690587308322,104,6.3034123280198795
2021-07-06,29061,Daviess,Missouri,1954,235.36497229583233,1804,217.29703685858829,34,4.095398699108649
2021-07-06,29063,DeKalb,Missouri,2690,214.10378860235593,2473,196.83221903852277,40,3.183699458771092
2021-07-06,29065,Dent,Missouri,3419,220.52373581011352,3069,197.94891640866874,57,3.676470588235294
2021-07-06,29067,Douglas,Missouri,2367,176.98519515477793,2023,151.2636458800658,66,4.93494840735756
2021-07-06,29069,Dunklin,Missouri,6701,220.2247929538583,5861,192.61864072564745,128,4.206651768108322
2021-07-06,29071,Franklin,Missouri,44966,437.49331102051934,40794,396.90215117580095,765,7.443009894824918
2021-07-06,29073,Gasconade,Missouri,5763,390.8178489081785,5363,363.6918486369185,91,6.171165061711651
2021-07-06,29075,Gentry,Missouri,2196,329.4823705926482,2058,308.7771942985746,24,3.600900225056264
2021-07-06,29077,Greene,Missouri,111900,387.96376231238884,98862,342.7602633577068,3073,10.654268468149874
2021-07-06,29079,Grundy,Missouri,2764,275.3262277119235,2516,250.62257196931964,61,6.076302420559816
2021-07-06,29081,Harrison,Missouri,1920,224.45639466916063,1748,204.34884264671498,35,4.091653027823241
2021-07-06,29083,Henry,Missouri,7260,333.5630599586492,6465,297.0365265334252,133,6.110728233402252
2021-07-06,29085,Hickory,Missouri,3050,325.57643040136634,2757,294.2997438087105,32,3.4158838599487615
2021-07-06,29087,Holt,Missouri,1375,308.57271095152606,1276,286.35547576301616,25,5.6104129263913824
2021-07-06,29089,Howard,Missouri,3398,336.0031642440423,2985,295.16463957282707,66,6.526253337288638
2021-07-06,29091,Howell,Missouri,8881,221.46027629544662,7138,177.99610991970474,326,8.12927036058052
2021-07-06,29093,Iron,Missouri,2885,282.26200958810296,2581,252.5193229625281,72,7.044320516583505
2021-07-06,29095,Jackson,Missouri,158411,415.8871511870601,141241,370.8095846930551,3360,8.821236075705109
2021-07-06,29097,Jasper,Missouri,18657,244.8875121413383,16142,211.87619772661645,770,10.106843777071902
2021-07-06,29099,Jefferson,Missouri,78711,352.4867668001182,67927,304.1934241520452,1847,8.271309706137876
2021-07-06,29101,Johnson,Missouri,12849,239.32276630222205,11563,215.37000130380522,302,5.624988358881708
2021-07-06,29512,Joplin,Missouri,24689,493.0601322069778,21414,427.65562279072554,926,18.493000219679267
2021-07-06,29511,Kansas City,Missouri,214078,444.6830917894466,185249,384.79945660414984,4985,10.354848291605823
2021-07-06,29103,Knox,Missouri,1227,310.5542900531511,1148,290.5593520627689,13,3.2903062515818777
2021-07-06,29105,Laclede,Missouri,9721,273.7770017179711,8360,235.44653166981158,336,9.46292280395415
2021-07-06,29107,Lafayette,Missouri,11491,352.6036392647826,10460,320.9671975206358,245,7.517874129307435
2021-07-06,29109,Lawrence,Missouri,10514,275.7191933495922,9176,240.6314740513466,345,9.047281881834632
2021-07-06,29111,Lewis,Missouri,2304,229.77959509324822,2100,209.43452677770023,9,0.8975765433330009
2021-07-06,29113,Lincoln,Missouri,16478,296.56426038910786,14792,266.2203264762522,416,7.486996742436514
2021-07-06,29115,Linn,Missouri,4477,367.388806827507,3871,317.6596093878221,133,10.914163794518299
2021-07-06,29117,Livingston,Missouri,5572,369.5940567789865,4988,330.8569912443619,146,9.684266383656142
2021-07-06,29121,Macon,Missouri,4548,298.15130457584894,4137,271.2075521174774,124,8.129015340238626
2021-07-06,29123,Madison,Missouri,3355,274.8873412535846,2961,242.6054895534617,80,6.554690700532569
2021-07-06,29125,Maries,Missouri,2425,272.9626294461954,2205,248.19900945520035,32,3.6019810895992794
2021-07-06,29127,Marion,Missouri,9558,333.35658482142856,8874,309.5005580357143,205,7.149832589285714
