report_date,category,initiated,initiated_pct,completed,completed_pct
2021-06-25,"Missouri, Known Jurisdiction",2276893,0.8443838971353385,2006671,0.8519032992785017
2021-06-25,"Missouri, Unknown Jurisdiction",107935,0.04002760601280023,87979,0.03735021852970582
2021-06-25,No Address Given,164168,0.06088156783165227,136158,0.057803919737297364
2021-06-25,Out-of-State,147518,0.05470692902020906,124707,0.052942562454495086
