report_date,geoid,county,state,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-04-25,29001,Adair,Missouri,7788,307.52221125370187,6615,261.2043435340573,596,23.53405725567621
2021-04-25,29003,Andrew,Missouri,4174,239.84370510831465,3435,197.37976210998104,320,18.38763431592254
2021-04-25,29005,Atchison,Missouri,1925,365.27514231499055,1661,315.18026565464896,128,24.28842504743833
2021-04-25,29007,Audrain,Missouri,6410,249.07713231008356,4574,177.7346026811735,410,15.931610646978823
2021-04-25,29009,Barry,Missouri,9602,270.53221762037583,7500,211.30927225086637,873,24.596399290000843
2021-04-25,29011,Barton,Missouri,2351,198.39662447257385,1859,156.8776371308017,250,21.09704641350211
2021-04-25,29013,Bates,Missouri,3771,230.30414071088313,3038,185.53804812507636,284,17.344570660803715
2021-04-25,29015,Benton,Missouri,6194,326.18884617410083,5130,270.1564063405129,354,18.642371899520775
2021-04-25,29017,Bollinger,Missouri,2668,217.24615259343702,2031,165.37741226284504,195,15.878185815487337
2021-04-25,29019,Boone,Missouri,77929,441.48655921593064,51915,294.11098206951254,8294,46.98750814378381
2021-04-25,29021,Buchanan,Missouri,16104,180.78943823252055,12760,143.2484619875163,1636,18.366338856706633
2021-04-25,29023,Butler,Missouri,8142,190.53190742517492,6304,147.52065148714107,619,14.485292396976575
2021-04-25,29025,Caldwell,Missouri,2123,234.61155928831914,1669,184.44026964305448,165,18.23405901204553
2021-04-25,29027,Callaway,Missouri,12679,282.76092774308654,9730,216.9937555753791,1216,27.11864406779661
2021-04-25,29029,Camden,Missouri,14072,312.0454142274259,11223,248.86907929749864,917,20.33439772928863
2021-04-25,29031,Cape Girardeau,Missouri,25775,329.08176293345593,21013,268.2830294673408,1898,24.23267453143353
2021-04-25,29033,Carroll,Missouri,2704,305.7785819292095,2334,263.93757774510914,159,17.980323419653963
2021-04-25,29035,Carter,Missouri,1208,194.93303211231242,941,151.84766822656124,58,9.35936743585606
2021-04-25,29037,Cass,Missouri,30188,294.3964424333444,22736,221.72378147490784,2909,28.368863490082113
2021-04-25,29039,Cedar,Missouri,3120,223.8484718037021,2482,178.07432917204764,159,11.407662505380973
2021-04-25,29041,Chariton,Missouri,1868,247.5483699973496,1541,204.21415319374503,117,15.504903260005301
2021-04-25,29043,Christian,Missouri,25037,297.08691782853754,19348,229.5817264906556,1923,22.818154850192823
2021-04-25,29045,Clark,Missouri,1029,151.32352941176472,809,118.97058823529412,110,16.176470588235297
2021-04-25,29047,Clay,Missouri,33907,290.76518055448366,25479,218.49193486146484,3687,31.617401147384943
2021-04-25,29049,Clinton,Missouri,5668,276.8253968253968,3974,194.09035409035408,632,30.866910866910867
2021-04-25,29051,Cole,Missouri,25611,333.73729476153244,19599,255.3948397185301,1980,25.801407349491793
2021-04-25,29053,Cooper,Missouri,5072,287.8220406310294,3924,222.6762002042901,355,20.145272954261717
2021-04-25,29055,Crawford,Missouri,4717,194.27512355848432,3395,139.82701812191104,331,13.632619439868204
2021-04-25,29057,Dade,Missouri,2335,307.64163372859025,1830,241.10671936758894,238,31.357048748353094
2021-04-25,29059,Dallas,Missouri,3700,224.2560155160919,2895,175.46517970786107,347,21.03157767137402
2021-04-25,29061,Daviess,Missouri,1631,196.45868465430016,1368,164.77957118766562,76,9.15442062153698
