report_date,category,initiated,initiated_pct,completed,completed_pct
2021-09-09,"Missouri, Known Jurisdiction",2749965,0.8549945062017427,2429223,0.8616178626886678
2021-09-09,"Missouri, Unknown Jurisdiction",132626,0.041234888945681974,109432,0.038814289980683654
2021-09-09,No Address Given,162027,0.05037598473302379,140457,0.04981850581015502
2021-09-09,Out-of-State,171736,0.05339462011955152,140262,0.049749341520493554
