report_date,geoid,county,initiated,initiated_rate,complete,complete_rate,last7,last7_rate
2021-08-26,29001,Adair,10024,395.81441263573544,8915,352.02369200394867,219,8.647581441263574
2021-08-26,29003,Andrew,5489,315.40538987530886,4981,286.2150203987818,151,8.67666494282595
2021-08-26,29005,Atchison,2403,455.97722960151805,2160,409.86717267552183,63,11.954459203036054
2021-08-26,29007,Audrain,8572,333.08723528268894,7307,283.9323877987177,226,8.781814649310277
2021-08-26,29009,Barry,14443,406.92530921590173,12009,338.34840672808724,605,17.045614628236553
2021-08-26,29011,Barton,3468,292.65822784810126,3007,253.75527426160338,117,9.873417721518988
2021-08-26,29013,Bates,5610,342.6163429827776,4859,296.7509466226945,207,12.641993404177354
2021-08-26,29015,Benton,8131,428.19527094633736,7071,372.37347938280055,202,10.637737637579653
2021-08-26,29017,Bollinger,3562,290.04152756290205,3065,249.57251038189074,113,9.201205113590097
2021-08-26,29019,Boone,100627,570.0761974902982,88857,503.3963119281647,2085,11.812027306461209
2021-08-26,29021,Buchanan,20862,234.2044995284925,18537,208.1031927791998,603,6.769500202074632
2021-08-26,29023,Butler,12903,301.9446329534552,10591,247.84124681159759,624,14.602297989843915
2021-08-26,29025,Caldwell,3087,341.1426676980882,2767,305.77964415957564,121,13.371643275500055
2021-08-26,29027,Callaway,18714,417.3505798394291,16316,363.87154326494203,747,16.65923282783229
2021-08-26,29029,Camden,19071,422.89781798829165,17061,378.326237360298,456,10.111761575306014
2021-08-26,29031,Cape Girardeau,34080,435.1156733568255,29182,372.58056279046014,1113,14.210203768959706
2021-08-26,29033,Carroll,3587,405.6315729955897,3193,361.0765577292774,108,12.213049869953636
2021-08-26,29035,Carter,1839,296.7564950782637,1508,243.34355333225756,102,16.459577214781344
2021-08-26,29037,Cass,43165,420.94946460962336,38074,371.30151547658517,1455,14.18930779583
2021-08-26,29039,Cedar,4326,310.37451571244077,3748,268.9051513847037,149,10.69019945472808
2021-08-26,29041,Chariton,2525,334.6143652266101,2221,294.3281208587331,84,11.131725417439704
2021-08-26,29043,Christian,38030,451.26075348561255,33453,396.9504598042124,1250,14.832393948383269
2021-08-26,29045,Clark,1749,257.20588235294116,1566,230.2941176470588,46,6.764705882352941
2021-08-26,29047,Clay,48622,416.9517978270004,43532,373.30314801951755,1483,12.717278519547563
2021-08-26,29049,Clinton,8272,404.004884004884,7253,354.2368742368742,313,15.286935286935288
2021-08-26,29051,Cole,36872,480.4795413083138,32478,423.22126661454263,1244,16.210581183216057
2021-08-26,29053,Cooper,6804,386.1082737487232,5750,326.2966746112814,213,12.08716377255703
2021-08-26,29055,Crawford,7099,292.3805601317957,6086,250.65897858319602,308,12.685337726523887
2021-08-26,29057,Dade,3116,410.54018445322794,2772,365.2173913043478,82,10.803689064558629
2021-08-26,29059,Dallas,5573,337.778047154373,4802,291.0479422995333,204,12.364385720346688
2021-08-26,29061,Daviess,2293,276.19850638400385,2083,250.9033967718622,79,9.515779330281859
2021-08-26,29063,DeKalb,3098,246.57752308182108,2782,221.42629735752945,92,7.322508755173511
2021-08-26,29065,Dent,4353,280.76625386996903,3607,232.64963880288957,266,17.156862745098042
2021-08-26,29067,Douglas,3066,229.25078510542846,2542,190.07028562883207,158,11.813967399431732
2021-08-26,29069,Dunklin,8872,291.57355067700803,7263,238.69462337320888,327,10.746680688839227
2021-08-26,29071,Franklin,51571,501.75616115819065,46177,449.2756443311507,1595,15.518432395092479
2021-08-26,29073,Gasconade,6825,462.8373796283738,5997,406.6865590668656,256,17.3606401736064
